DATE,CO,NO,NO2,O3,T,RH,P,G,PM1.0,PM2.5,PM10,WD,WS
2019-11-01 13:29:00,340.0,7.6,2.4,16.3,27.9,43.9,1014.9,756.6,1.4,2.0,2.3,191.1,0.0
2019-11-01 13:39:00,352.4,7.6,1.7,14.1,28.0,43.4,1014.9,759.2,1.4,2.2,2.9,191.4,0.0
2019-11-01 13:49:00,369.7,8.5,0.3,14.9,28.0,43.3,1014.8,758.5,1.4,1.9,2.3,191.4,0.0
2019-11-01 13:59:00,375.0,9.7,-3.5,15.8,28.1,42.0,1014.7,768.2,0.9,1.4,1.5,191.4,0.0
2019-11-01 14:09:00,351.6,11.8,-5.8,23.0,28.1,41.1,1014.7,834.0,0.9,1.2,1.5,191.4,0.0
2019-11-01 14:19:00,287.1,8.7,-4.2,22.7,28.1,41.2,1014.7,832.2,0.6,0.9,1.1,191.4,0.0
2019-11-01 14:29:00,266.7,8.5,-4.2,22.3,28.2,41.2,1014.7,830.7,0.7,1.0,1.0,191.4,0.0
2019-11-01 14:40:00,204.5,8.8,-2.8,28.3,28.1,41.3,1014.7,813.9,0.9,1.1,1.4,191.4,0.0
2019-11-01 14:50:00,228.4,7.2,-1.5,21.8,28.1,41.5,1014.6,824.2,0.8,1.0,1.0,191.4,0.0
2019-11-01 15:00:00,221.5,6.2,-2.4,24.6,28.2,41.2,1014.6,836.3,0.8,1.0,1.1,191.4,0.0
2019-11-01 15:10:00,207.7,6.2,1.6,21.8,28.2,41.6,1014.6,823.5,0.8,1.1,1.1,191.8,0.0
2019-11-01 15:20:00,245.5,9.7,-2.5,25.1,28.3,41.3,1014.7,812.8,1.4,1.9,2.1,191.8,0.0
2019-11-01 15:30:00,272.6,8.8,-2.8,26.4,28.3,40.6,1014.7,835.4,7.1,10.3,12.6,191.8,0.0
2019-11-01 15:41:00,205.3,5.3,-0.4,30.9,28.4,41.0,1014.6,835.5,2.3,3.1,3.4,191.8,0.0
2019-11-01 15:51:00,178.3,6.9,-1.8,32.1,28.4,41.0,1014.6,852.4,1.4,1.8,1.8,191.8,0.0
2019-11-01 16:01:00,187.1,5.3,0.8,32.9,28.3,41.1,1014.6,860.2,1.2,1.9,1.9,191.8,0.0
2019-11-01 16:11:00,651.7,7.7,1.7,28.6,28.2,41.5,1014.6,839.3,1.4,2.4,2.7,191.8,0.0
2019-11-01 16:21:00,652.1,9.2,-0.8,31.7,28.2,41.7,1014.7,857.0,1.9,2.6,2.8,191.8,0.0
2019-11-01 16:31:00,476.0,10.1,3.1,27.7,28.0,42.1,1014.7,857.3,1.8,2.6,2.6,191.8,0.0
2019-11-01 16:41:00,406.2,7.3,3.7,34.4,27.7,43.1,1014.8,875.1,1.8,2.4,2.4,191.4,0.0
2019-11-01 16:51:00,382.3,6.8,4.9,28.9,27.4,43.7,1014.9,854.4,1.9,2.8,2.8,191.1,0.0
2019-11-01 17:01:00,343.2,4.5,8.2,25.6,27.2,44.6,1014.9,864.8,1.9,2.8,2.9,191.1,0.0
2019-11-01 17:11:00,385.3,4.2,9.9,20.1,27.1,45.2,1014.9,821.4,2.1,2.8,3.1,190.4,0.0
2019-11-01 17:21:00,499.6,4.6,7.2,22.5,27.0,45.3,1014.9,777.5,1.8,2.7,2.8,190.7,0.0
2019-11-01 17:31:00,531.3,6.4,7.6,22.4,27.2,44.9,1015.0,778.2,1.9,2.6,3.1,191.1,0.0
2019-11-01 17:41:00,492.0,7.1,6.6,22.2,27.2,44.9,1015.2,792.1,1.7,2.3,2.4,191.4,0.0
2019-11-01 17:52:00,449.2,7.2,6.1,18.4,27.3,44.6,1015.4,770.9,1.9,2.8,2.9,191.4,0.0
2019-11-01 18:02:00,425.1,6.6,5.7,17.7,27.4,44.5,1015.6,774.5,2.4,3.3,3.4,191.4,0.0
2019-11-01 18:12:00,428.6,7.8,2.8,18.8,27.4,44.3,1015.7,769.4,1.9,2.6,2.8,191.8,0.0
2019-11-01 18:22:00,435.6,5.2,3.4,15.3,27.4,44.4,1015.8,754.6,1.9,2.4,2.4,191.8,0.0
2019-11-01 18:32:00,419.8,8.0,3.0,14.2,27.4,44.0,1015.8,778.1,1.5,2.4,2.4,191.8,0.0
2019-11-01 18:42:00,418.1,8.3,3.1,15.4,27.5,43.9,1015.9,775.0,1.9,2.4,2.6,191.8,0.0
2019-11-01 18:52:00,418.5,8.2,1.4,16.8,27.4,43.8,1016.0,777.1,1.9,2.4,2.4,191.8,0.0
2019-11-01 19:02:00,442.6,6.4,2.4,16.6,27.4,43.8,1016.0,762.0,1.6,2.2,2.3,191.8,0.0
2019-11-01 19:12:00,418.0,6.9,2.1,15.7,27.4,43.6,1016.0,780.6,1.6,2.0,2.2,191.8,0.0
2019-11-01 19:22:00,407.4,9.3,2.1,14.5,27.4,43.5,1016.0,782.7,1.8,2.1,2.1,191.8,0.0
2019-11-01 19:32:00,415.0,10.7,2.2,16.9,27.4,43.5,1016.1,780.5,1.6,2.4,2.6,191.8,0.0
2019-11-01 19:42:00,403.9,3.2,3.1,13.9,27.4,43.6,1016.1,777.0,1.6,1.9,2.1,191.8,0.0
2019-11-01 19:52:00,421.8,6.6,3.5,12.4,27.4,43.5,1016.2,785.7,1.3,2.0,2.0,191.8,0.0
2019-11-01 20:02:00,423.3,8.6,1.7,15.3,27.4,43.5,1016.3,787.9,1.1,1.7,1.7,192.1,0.0
2019-11-01 20:12:00,432.8,7.7,1.2,14.5,27.4,43.5,1016.4,787.4,1.2,1.6,1.8,192.1,0.0
2019-11-01 20:22:00,442.8,7.8,0.6,16.6,27.3,43.4,1016.4,784.2,1.0,1.9,2.0,192.1,0.0
2019-11-01 20:32:00,425.8,7.7,2.5,13.6,27.3,43.4,1016.4,791.8,1.0,1.5,1.8,192.1,0.0
2019-11-01 20:42:00,426.2,7.4,1.2,17.9,27.3,43.3,1016.5,793.3,1.1,1.5,1.8,192.1,0.0
2019-11-01 20:52:00,423.3,6.8,1.0,14.6,27.3,43.3,1016.6,793.1,1.0,1.2,1.5,192.1,0.0
2019-11-01 21:02:00,428.5,6.6,1.0,16.4,27.3,43.3,1016.6,793.1,1.0,1.6,1.6,192.1,0.0
2019-11-01 21:12:00,444.4,6.6,1.8,13.5,27.2,43.5,1016.6,778.6,1.0,1.5,1.5,192.1,0.0
2019-11-01 21:22:00,425.9,10.0,-0.1,17.4,27.2,43.2,1016.8,802.4,1.0,1.4,1.4,192.1,0.0
2019-11-01 21:32:00,428.0,7.8,2.5,14.7,27.2,43.2,1016.8,797.8,1.1,1.5,1.9,192.1,0.0
2019-11-01 21:42:00,429.8,9.6,0.8,16.7,27.2,43.1,1016.9,795.4,0.8,1.2,1.2,192.5,0.0
2019-11-01 21:52:00,398.7,7.8,8.6,5.6,27.2,43.1,1016.9,789.7,0.9,1.1,1.4,192.5,0.0
2019-11-01 22:02:00,427.4,8.2,0.9,16.6,27.2,43.1,1017.0,802.8,1.0,1.1,1.4,192.3,0.0
2019-11-01 22:12:00,424.6,8.5,0.2,16.2,27.2,43.0,1017.0,800.8,0.8,1.1,1.1,192.5,0.0
2019-11-01 22:22:00,425.2,8.7,0.6,17.8,27.2,43.0,1017.0,802.2,0.9,1.3,1.5,192.5,0.0
2019-11-01 22:32:00,428.6,12.4,0.6,18.9,27.1,43.0,1017.0,795.5,1.0,1.4,1.5,192.5,0.0
2019-11-01 22:42:00,431.1,7.6,2.8,15.0,27.1,42.9,1016.9,807.4,0.9,1.4,1.4,192.5,0.0
2019-11-01 22:52:00,427.3,8.6,2.4,13.9,27.1,42.9,1017.0,806.5,0.8,0.9,1.2,192.5,0.0
2019-11-01 23:02:00,430.7,9.6,0.6,18.1,27.1,42.9,1017.1,806.2,0.8,1.3,1.7,192.5,0.0
2019-11-01 23:12:00,443.8,7.9,2.0,15.4,27.1,42.9,1016.9,805.5,0.8,1.2,1.2,192.5,0.0
2019-11-01 23:22:00,441.9,8.4,1.3,14.3,27.1,43.2,1016.9,788.4,0.6,0.8,0.8,192.5,0.0
2019-11-01 23:32:00,427.7,9.5,1.2,15.0,27.1,42.8,1017.0,810.0,0.7,1.0,1.1,192.5,0.0
2019-11-01 23:42:00,432.1,8.0,3.2,12.9,27.1,42.8,1016.9,811.2,0.5,0.7,1.0,192.5,0.0
2019-11-01 23:52:00,434.9,7.9,1.3,17.0,27.0,42.8,1016.9,809.0,0.3,0.6,0.8,192.7,0.0
2019-11-02 00:02:00,446.6,5.0,0.3,18.5,27.0,42.8,1016.9,800.7,0.5,0.9,0.9,192.5,0.0
2019-11-02 00:12:00,430.0,9.4,0.3,18.9,27.0,42.8,1016.9,818.1,0.4,0.8,0.8,192.6,0.0
2019-11-02 00:22:00,427.2,7.6,0.6,17.3,27.0,42.7,1016.8,815.3,0.5,0.8,0.8,192.8,0.0
2019-11-02 00:32:00,429.5,9.9,0.5,16.1,27.0,42.7,1016.8,812.7,0.4,0.6,0.6,192.8,0.0
2019-11-02 00:42:00,429.8,7.3,-0.7,16.5,27.0,42.7,1016.7,806.6,0.4,0.6,0.8,192.8,0.0
2019-11-02 00:52:00,425.1,8.6,1.0,17.0,27.0,42.7,1016.7,819.5,0.5,0.6,0.8,192.8,0.0
2019-11-02 01:02:00,426.8,8.7,0.6,16.1,27.0,42.7,1016.6,820.5,0.3,0.4,0.8,192.8,0.0
2019-11-02 01:12:00,429.8,9.5,1.4,15.9,26.9,42.6,1016.6,820.3,0.2,0.6,0.8,192.8,0.0
2019-11-02 01:22:00,437.0,8.3,0.3,17.4,26.9,42.7,1016.7,815.8,0.4,0.6,0.6,192.8,0.0
2019-11-02 01:32:00,428.4,8.9,0.6,15.3,26.9,42.9,1016.6,810.5,0.2,0.5,0.8,192.8,0.0
2019-11-02 01:42:00,420.5,7.3,1.3,15.2,26.9,42.6,1016.6,825.4,0.4,0.5,0.8,192.8,0.0
2019-11-02 01:52:00,430.8,8.9,1.7,14.0,26.9,42.5,1016.6,824.6,0.3,0.5,0.6,192.8,0.0
2019-11-02 02:02:00,435.5,8.9,0.9,18.4,26.9,42.5,1016.5,826.2,0.4,0.4,0.5,192.8,0.0
2019-11-02 02:12:00,418.8,8.8,0.4,18.0,26.9,42.6,1016.6,811.1,0.2,0.4,0.4,192.8,0.0
2019-11-02 02:22:00,422.5,9.6,0.8,16.8,26.9,42.4,1016.6,830.9,0.2,0.4,0.5,192.8,0.0
2019-11-02 02:32:00,417.1,8.6,2.3,14.6,26.9,42.4,1016.6,829.1,0.3,0.4,0.4,192.9,0.0
2019-11-02 02:42:00,423.6,8.3,1.0,16.1,26.8,42.4,1016.7,830.1,0.2,0.3,0.4,193.2,0.0
2019-11-02 02:52:00,461.6,8.2,0.4,16.9,26.8,42.4,1016.6,808.5,0.2,0.3,0.3,192.9,0.0
2019-11-02 03:02:00,412.0,7.8,1.9,13.6,26.8,42.3,1016.6,834.9,0.1,0.4,0.4,193.2,0.0
2019-11-02 03:12:00,426.0,8.3,0.9,16.5,26.8,42.3,1016.5,837.2,0.1,0.4,0.4,193.2,0.0
2019-11-02 03:22:00,419.3,8.8,1.4,15.8,26.8,42.3,1016.4,836.6,0.2,0.3,0.3,193.2,0.0
2019-11-02 03:32:00,436.8,7.4,2.4,14.8,26.8,42.3,1016.4,832.7,0.1,0.2,0.2,193.2,0.0
2019-11-02 03:42:00,419.6,9.3,1.1,16.9,26.8,42.3,1016.2,842.3,0.2,0.3,0.3,193.2,0.0
2019-11-02 03:52:00,414.3,5.4,0.0,17.0,26.8,42.3,1016.2,841.4,0.1,0.4,0.5,193.2,0.0
2019-11-02 04:02:00,414.0,7.8,2.7,13.2,26.8,42.2,1016.2,841.1,0.0,0.1,0.1,193.2,0.0
2019-11-02 04:12:00,429.1,6.4,1.7,13.7,26.7,42.2,1016.2,838.0,0.1,0.1,0.1,193.2,0.0
2019-11-02 04:22:00,419.2,1.2,5.3,10.8,26.7,42.5,1016.3,837.2,0.2,0.4,0.4,193.2,0.0
2019-11-02 04:32:00,422.1,8.4,0.9,18.1,26.7,42.3,1016.1,851.9,0.1,0.2,0.3,193.2,0.0
2019-11-02 04:42:00,424.9,7.8,1.3,16.7,26.7,42.2,1016.1,854.0,0.2,0.2,0.4,193.2,0.0
2019-11-02 04:52:00,427.5,7.7,-0.2,18.0,26.7,42.2,1016.0,851.2,0.1,0.2,0.2,193.2,0.0
2019-11-02 05:02:00,441.6,4.5,1.8,13.8,26.6,42.3,1016.1,833.2,0.2,0.3,0.3,193.2,0.0
2019-11-02 05:12:00,420.9,7.7,1.5,16.6,26.7,42.2,1016.1,851.5,0.1,0.1,0.1,193.2,0.0
2019-11-02 05:22:00,418.2,8.5,1.6,14.7,26.6,42.2,1016.1,850.4,0.1,0.2,0.2,193.3,0.0
2019-11-02 05:32:00,423.5,8.6,2.0,15.8,26.6,42.1,1016.1,850.4,0.2,0.4,0.4,193.6,0.0
2019-11-02 05:42:00,429.6,6.5,2.0,15.6,26.6,42.1,1016.1,843.8,0.1,0.2,0.4,193.6,0.0
2019-11-02 05:52:00,414.5,6.0,1.4,15.5,26.6,42.1,1016.3,849.3,0.0,0.1,0.4,193.4,0.0
2019-11-02 06:02:00,423.4,8.8,-0.0,16.9,26.6,42.1,1016.3,855.1,0.2,0.2,0.2,193.6,0.0
2019-11-02 06:12:00,416.0,7.1,1.1,14.6,26.6,42.1,1016.3,856.2,0.0,0.2,0.2,193.6,0.0
2019-11-02 06:22:00,428.8,8.1,1.1,16.0,26.6,42.0,1016.3,854.2,0.0,0.2,0.2,193.6,0.0
2019-11-02 06:32:00,405.9,10.4,7.4,10.0,26.6,42.3,1016.3,848.3,0.0,0.1,0.1,193.6,0.0
2019-11-02 06:42:00,416.7,7.0,0.5,17.1,26.6,42.0,1016.3,859.9,0.1,0.1,0.3,193.6,0.0
2019-11-02 06:52:00,424.2,6.6,0.4,16.2,26.6,42.0,1016.3,853.5,0.0,0.0,0.0,193.6,0.0
2019-11-02 07:02:00,423.9,8.2,0.7,17.5,26.5,41.9,1016.3,856.2,0.0,0.0,0.0,193.6,0.0
2019-11-02 07:12:00,387.6,14.6,1.5,14.8,26.5,42.2,1016.4,843.2,0.0,0.2,0.2,193.6,0.0
2019-11-02 07:22:00,415.8,7.8,-0.0,16.1,26.5,41.9,1016.5,863.7,0.1,0.1,0.1,193.6,0.0
2019-11-02 07:32:00,418.0,8.5,1.4,14.4,26.5,41.9,1016.4,867.2,0.0,0.0,0.0,193.6,0.0
2019-11-02 07:42:00,424.4,5.4,-0.1,19.4,26.5,41.9,1016.5,860.8,0.1,0.1,0.1,193.6,0.0
2019-11-02 07:52:00,445.8,3.2,3.1,13.0,26.5,41.9,1016.6,857.2,0.1,0.4,0.5,193.6,0.0
2019-11-02 08:02:00,412.5,7.4,1.1,15.2,26.5,41.8,1016.6,870.0,0.0,0.2,0.2,193.6,0.0
2019-11-02 08:12:00,417.3,7.4,1.8,15.4,26.5,41.8,1016.6,867.2,0.1,0.2,0.2,193.6,0.0
2019-11-02 08:22:00,419.9,9.4,1.8,14.1,26.5,41.8,1016.7,867.6,0.0,0.0,0.0,193.6,0.0
2019-11-02 08:32:00,430.0,6.4,0.7,18.4,26.4,41.9,1016.7,861.8,0.0,0.2,0.2,193.9,0.0
2019-11-02 08:42:00,412.5,8.1,3.7,12.5,26.5,41.8,1016.6,869.3,0.0,0.1,0.1,193.6,0.0
2019-11-02 08:52:00,426.3,8.9,1.4,13.2,26.4,41.8,1016.6,865.1,0.1,0.1,0.1,193.8,0.0
2019-11-02 09:02:00,424.2,8.0,0.7,18.3,26.4,41.8,1016.7,864.1,0.0,0.1,0.1,193.9,0.0
2019-11-02 09:12:00,421.8,5.1,1.8,14.4,26.4,41.8,1016.8,862.6,0.1,0.2,0.2,193.9,0.0
2019-11-02 09:22:00,417.9,6.0,3.9,12.3,26.4,42.1,1016.8,845.5,0.1,0.1,0.1,193.9,0.0
2019-11-02 09:32:00,431.1,7.9,1.7,16.3,26.4,41.8,1016.9,866.0,0.0,0.0,0.0,193.9,0.0
2019-11-02 09:42:00,425.3,8.0,1.6,16.3,26.4,41.8,1016.8,864.0,0.1,0.1,0.1,193.9,0.0
2019-11-02 09:52:00,427.4,7.1,2.0,13.4,26.4,41.8,1016.8,859.6,0.0,0.1,0.1,193.9,0.0
2019-11-02 10:02:00,484.2,8.5,-0.7,20.8,26.4,41.9,1016.8,850.3,0.0,0.0,0.1,193.9,0.0
2019-11-02 10:12:00,430.0,6.9,1.7,14.6,26.4,41.8,1016.8,867.5,0.0,0.1,0.1,193.9,0.0
2019-11-02 10:22:00,425.5,8.4,1.2,14.4,26.4,41.7,1016.9,869.6,0.0,0.1,0.1,193.9,0.0
2019-11-02 10:32:00,427.6,8.1,0.4,18.6,26.4,41.7,1016.9,870.3,0.2,0.4,0.6,193.9,0.0
2019-11-02 10:42:00,428.7,9.1,-0.9,19.3,26.4,41.5,1016.8,866.9,0.2,0.2,0.4,194.1,0.0
2019-11-02 10:52:00,419.9,7.5,0.5,20.8,26.4,41.6,1016.8,873.0,0.1,0.2,0.2,193.9,0.0
2019-11-02 11:02:00,425.2,8.7,1.6,16.2,26.4,41.5,1016.7,873.8,0.1,0.2,0.2,194.2,0.0
2019-11-02 11:12:00,428.4,7.4,0.9,12.6,26.4,41.2,1016.7,872.1,0.0,0.2,0.2,194.2,0.0
2019-11-02 11:22:00,422.3,6.9,0.4,18.7,26.4,41.4,1016.6,868.3,0.0,0.0,0.0,194.2,0.0
2019-11-02 11:32:00,409.8,7.1,2.6,14.3,26.4,41.7,1016.4,854.1,0.2,0.2,0.2,194.2,0.0
2019-11-02 11:42:00,433.4,9.0,-0.2,15.4,26.4,41.3,1016.3,869.7,0.1,0.2,0.3,194.2,0.0
2019-11-02 11:52:00,430.3,7.2,0.4,19.8,26.4,41.4,1016.2,870.0,0.0,0.0,0.0,194.2,0.0
2019-11-02 12:02:00,443.2,8.3,-0.6,19.5,26.4,41.4,1016.0,868.4,0.0,0.0,0.1,194.2,0.0
2019-11-02 12:12:00,426.3,10.7,0.1,16.5,26.4,41.4,1016.0,857.7,0.1,0.2,0.2,194.2,0.0
2019-11-02 12:22:00,436.7,7.9,-1.0,19.8,26.4,41.4,1015.8,863.2,0.0,0.1,0.2,194.2,0.0
2019-11-02 12:32:00,436.9,9.6,1.4,15.5,26.4,41.4,1015.7,862.8,0.0,0.0,0.0,194.2,0.0
2019-11-02 12:42:00,437.1,7.3,0.2,16.2,26.4,41.4,1015.5,858.5,0.1,0.2,0.2,194.6,0.0
2019-11-02 12:52:00,457.5,7.4,0.1,18.9,26.4,41.4,1015.5,842.6,0.1,0.2,0.2,194.6,0.0
2019-11-02 13:02:00,439.6,7.8,0.5,17.6,26.5,41.4,1015.3,860.6,0.2,0.4,0.4,194.6,0.0
2019-11-02 13:12:00,440.6,8.8,0.7,17.6,26.5,41.4,1015.2,857.0,0.0,0.1,0.2,194.6,0.0
2019-11-02 13:22:00,440.1,7.3,1.2,17.2,26.5,41.4,1015.1,856.8,0.2,0.4,0.4,194.6,0.0
2019-11-02 13:32:00,455.5,8.9,1.8,14.5,26.5,41.4,1015.0,851.9,0.2,0.3,0.4,194.6,0.0
2019-11-02 13:42:00,449.8,9.2,0.5,17.4,26.5,41.5,1014.9,844.4,0.2,0.5,0.5,194.6,0.0
2019-11-02 13:52:00,448.0,10.1,0.3,19.1,26.6,41.3,1014.8,851.3,0.0,0.1,0.1,194.6,0.0
2019-11-02 14:02:00,446.3,7.2,0.9,17.9,26.6,41.3,1014.7,849.2,0.1,0.4,0.4,195.0,0.0
2019-11-02 14:12:00,452.4,7.3,0.0,18.6,26.6,41.2,1014.8,845.2,0.1,0.1,0.1,195.0,0.0
2019-11-02 14:22:00,479.5,6.7,0.9,15.7,26.6,41.3,1014.7,829.4,0.1,0.2,0.2,195.0,0.0
2019-11-02 14:32:00,437.9,8.5,2.1,14.8,26.7,41.2,1014.7,845.4,0.2,0.2,0.2,195.0,0.0
2019-11-02 14:42:00,440.1,7.6,1.7,16.9,26.7,41.1,1014.7,843.2,0.2,0.5,0.5,195.0,0.0
2019-11-02 14:52:00,437.4,9.4,0.6,17.0,26.8,41.0,1014.7,837.4,0.2,0.5,0.5,195.3,0.0
2019-11-02 15:02:00,442.3,8.7,-0.2,17.8,26.8,41.0,1014.7,830.1,0.4,0.5,0.6,195.3,0.0
2019-11-02 15:12:00,435.3,8.6,1.6,16.4,26.9,41.0,1014.7,837.1,0.2,0.4,0.4,195.3,0.0
2019-11-02 15:22:00,429.9,7.7,-0.0,17.7,27.0,40.9,1014.6,836.2,0.3,0.5,0.5,195.3,0.0
2019-11-02 15:32:00,429.5,8.8,0.0,18.1,27.0,40.8,1014.7,832.6,0.2,0.6,0.6,195.7,0.0
2019-11-02 15:42:00,421.7,9.0,0.4,15.9,27.1,40.8,1014.6,825.3,0.4,0.6,0.8,195.7,0.0
2019-11-02 15:52:00,419.2,8.1,2.1,13.6,27.2,41.0,1014.6,819.9,0.2,0.6,0.6,195.7,0.0
2019-11-02 16:02:00,420.1,8.8,-1.2,19.0,27.5,40.3,1014.7,834.0,0.3,0.6,0.6,196.0,0.0
2019-11-02 16:12:00,405.0,9.0,-1.1,17.8,28.0,39.6,1014.7,833.9,0.2,0.4,0.4,196.7,0.0
2019-11-02 16:22:00,401.5,8.1,-1.8,16.1,28.1,39.4,1014.7,830.4,0.4,0.4,0.4,196.7,0.0
2019-11-02 16:32:00,414.0,9.9,-1.9,15.0,28.2,39.5,1014.6,819.8,0.6,0.6,0.6,196.7,0.0
2019-11-02 16:42:00,393.0,11.0,-3.4,19.9,28.2,39.2,1014.6,829.4,0.3,0.6,0.6,196.5,0.0
2019-11-02 16:52:00,384.7,9.1,-1.9,15.8,28.2,39.2,1014.6,828.1,0.5,0.6,0.6,196.4,0.0
2019-11-02 17:02:00,400.1,8.7,-3.4,18.6,28.2,39.3,1014.7,827.9,0.6,0.7,0.8,196.4,0.0
2019-11-02 17:12:00,376.0,9.0,0.8,12.8,28.1,39.4,1014.7,818.6,0.6,0.8,0.9,196.4,0.0
2019-11-02 17:22:00,397.9,10.9,-2.5,19.0,28.0,39.5,1014.9,825.4,0.4,0.6,0.7,196.0,0.0
2019-11-02 17:32:00,403.0,11.3,-2.9,19.8,27.9,39.5,1014.9,827.1,0.5,0.8,0.8,196.0,0.0
2019-11-02 17:42:00,405.8,9.0,-2.0,18.8,27.8,39.7,1014.9,823.7,0.5,0.6,0.7,196.0,0.0
2019-11-02 17:52:00,415.5,9.2,-1.1,20.0,27.7,39.8,1015.0,817.6,0.7,0.9,1.1,196.0,0.0
2019-11-02 18:02:00,408.5,10.0,-0.2,17.8,27.6,40.2,1015.2,811.2,0.2,0.5,0.5,196.0,0.0
2019-11-02 18:12:00,414.5,9.1,1.1,16.7,27.5,40.0,1015.2,816.6,0.6,0.9,0.9,195.7,0.0
2019-11-02 18:22:00,424.4,8.1,0.1,19.8,27.5,40.1,1015.4,812.8,0.6,0.9,1.0,195.7,0.0
2019-11-02 18:32:00,420.0,8.6,0.4,19.7,27.4,40.2,1015.4,813.5,0.6,0.7,0.9,195.7,0.0
2019-11-02 18:42:00,438.9,8.7,1.6,16.3,27.3,40.5,1015.7,800.3,0.8,1.0,1.0,195.7,0.0
2019-11-02 18:52:00,431.8,7.5,1.2,19.8,27.3,40.4,1015.8,816.2,0.6,0.9,0.9,195.7,0.0
2019-11-02 19:02:00,428.1,8.1,0.7,17.5,27.2,40.4,1015.8,819.7,0.6,0.9,1.0,195.7,0.0
2019-11-02 19:12:00,430.5,7.1,1.7,19.1,27.2,40.5,1015.8,812.8,0.7,0.9,1.1,195.7,0.0
2019-11-02 19:22:00,447.6,6.5,3.1,15.1,27.1,40.6,1015.9,799.3,0.6,0.8,0.9,195.7,0.0
2019-11-02 19:32:00,430.9,7.9,2.2,19.7,27.1,40.6,1016.0,814.6,0.8,0.9,1.3,195.7,0.0
2019-11-02 19:42:00,436.3,9.6,1.7,22.0,27.1,40.6,1016.0,819.9,0.9,1.2,1.2,195.7,0.0
2019-11-02 19:52:00,450.1,9.7,2.9,17.1,27.1,40.7,1016.0,820.5,0.7,1.0,1.0,195.7,0.0
2019-11-02 20:02:00,448.8,12.0,-0.1,21.3,27.0,40.7,1016.1,815.2,1.0,1.4,1.5,195.7,0.0
2019-11-02 20:12:00,446.9,7.0,2.6,17.2,27.0,40.8,1016.0,822.3,0.8,1.3,1.3,195.7,0.0
2019-11-02 20:22:00,443.3,9.3,1.5,19.4,27.0,40.8,1016.1,826.1,1.0,1.4,1.6,195.7,0.0
2019-11-02 20:32:00,447.7,9.1,2.3,16.5,26.9,40.8,1016.2,823.4,0.9,1.5,1.6,195.7,0.0
2019-11-02 20:42:00,444.9,6.9,2.9,17.3,26.9,40.8,1016.3,823.9,1.4,2.0,2.0,195.7,0.0
2019-11-02 20:52:00,450.1,8.3,0.7,20.6,26.9,41.3,1016.3,810.3,1.2,1.9,2.0,195.7,0.0
2019-11-02 21:02:00,445.8,8.4,3.0,17.4,26.9,40.9,1016.4,831.4,1.1,1.5,1.6,195.7,0.0
2019-11-02 21:12:00,449.3,7.6,1.2,19.1,26.9,40.9,1016.5,834.6,1.0,1.5,1.6,195.7,0.0
2019-11-02 21:22:00,445.6,9.2,1.3,19.2,26.9,40.9,1016.5,835.5,1.4,1.9,2.2,195.7,0.0
2019-11-02 21:32:00,445.5,5.7,1.5,17.7,26.8,41.0,1016.6,826.7,1.2,1.5,1.5,195.7,0.0
2019-11-02 21:42:00,442.0,6.5,2.9,15.6,26.8,41.0,1016.6,843.4,1.1,1.4,1.4,195.7,0.0
2019-11-02 21:52:00,440.8,9.3,2.2,15.8,26.8,41.0,1016.7,841.4,1.3,1.8,1.8,195.7,0.0
2019-11-02 22:02:00,438.2,7.3,1.0,22.1,26.8,41.0,1016.7,839.1,1.0,1.5,1.5,195.7,0.0
2019-11-02 22:12:00,464.6,8.2,3.5,14.9,26.8,41.0,1016.7,837.8,1.1,1.7,1.8,195.7,0.0
2019-11-02 22:22:00,439.2,7.9,2.7,14.7,26.8,41.1,1016.7,848.3,1.1,1.5,1.9,195.7,0.0
2019-11-02 22:33:00,437.4,8.4,-0.4,21.7,26.8,41.0,1016.7,844.9,1.0,1.4,1.9,195.7,0.0
2019-11-02 22:43:00,432.0,7.8,1.3,19.4,26.7,41.1,1016.7,842.3,1.1,1.7,2.0,195.7,0.0
2019-11-02 22:53:00,455.4,10.0,2.1,17.7,26.7,41.1,1016.7,841.3,1.2,1.6,1.8,195.7,0.0
2019-11-02 23:03:00,433.2,9.0,2.7,15.0,26.7,41.1,1016.6,846.7,1.2,1.8,1.8,195.7,0.0
2019-11-02 23:13:00,435.5,8.9,1.8,17.2,26.7,41.1,1016.7,849.3,1.1,1.8,1.8,195.7,0.0
2019-11-02 23:23:00,439.3,7.3,2.0,17.7,26.7,41.2,1016.7,850.0,1.2,1.6,1.9,195.7,0.0
2019-11-02 23:33:00,449.9,7.8,1.8,19.5,26.6,41.2,1016.8,844.2,1.2,1.8,2.0,195.7,0.0
2019-11-02 23:43:00,442.2,8.1,-0.5,20.5,26.6,41.5,1016.9,830.6,1.1,1.6,1.6,195.7,0.0
2019-11-02 23:53:00,435.9,6.6,2.3,15.1,26.6,41.2,1016.8,855.9,1.1,1.4,1.4,195.7,0.0
2019-11-03 00:03:00,446.1,5.7,2.7,18.4,26.6,41.2,1016.8,852.0,1.1,1.6,1.9,195.7,0.0
2019-11-03 00:13:00,441.1,9.0,1.4,17.6,26.6,41.2,1016.8,855.1,1.2,1.8,1.9,195.7,0.0
2019-11-03 00:23:00,432.0,11.3,5.0,12.0,26.6,41.3,1016.8,840.0,1.2,1.7,1.8,195.7,0.0
